accession	category	label	seq_hit	pident	tm_score	struct_hit	is_mimic	esm2_cos	essential	amr_associated
A0A0H3GLQ6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9627	True	False
A0A0H3GPY4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9566	True	False
A0A0H3H491	D*	High-confidence StruSel candidate	False		0.0	False	False	0.933	True	False
A0A0H3GMM3	A	Homolog	True	29.8	0.9166	True	False	0.9734	True	False
A0A0H3GWC6	C2	Partial structural mimic	False		0.4497	True	True	0.9747	False	False
A0A0H3GUE0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8158	True	False
A0A0H3GXS3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9153	False	False
A0A0H3GSW4	D*	High-confidence StruSel candidate	False		0.0	False	False		False	False
A0A0H3GYQ5	C	Structural mimic	False		0.8328	True	False	0.9693	False	False
A0A0H3GZC9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9843	True	False
A0A0H3H628	D*	High-confidence StruSel candidate	False		0.0	False	False	0.972	False	False
A0A0H3GYG3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9845	False	False
A0A0H3GZ74	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9796	False	False
A0A0H3H5A6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9479	False	False
A0A0H3GVV1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9822	False	False
A0A0H3GVL3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7989	True	False
A0A0H3GN62	A	Homolog	True	31.7	0.9551	True	False	0.9778	True	False
A0A0H3GQL6	C	Structural mimic	False		0.7392	True	False	0.9829	True	False
A0A0H3GSA4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9657	True	False
A0A0H3GJS1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8335	False	False
A0A0H3GZ23	D*	High-confidence StruSel candidate	False		0.0	False	False	0.968	False	False
A0A0H3GS37	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9724	True	False
A0A0H3GN15	A	Homolog	True	34.7	0.9259	True	False	0.9747	True	False
A0A0H3GJK2	C2	Partial structural mimic	False		0.4168	True	True		True	False
A0A0H3GME5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9839	True	False
A0A0H3GNP9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.915	True	False
A0A0H3H1K4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9622	False	False
A0A0H3GZF0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9456	False	False
A0A0H3GR47	C	Structural mimic	False		0.5254	True	False	0.9577	False	False
A0A0H3GUD5	C	Structural mimic	False		0.6725	True	False	0.8547	True	False
A0A0H3GYM8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9689	True	False
A0A0H3GWB5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9855	False	False
A0A0H3GLM6	C	Structural mimic	False		0.777	True	False	0.963	False	False
A0A0H3H3G3	C	Structural mimic	False		0.6249	True	False	0.9258	True	False
A0A0H3GQ73	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8608	False	False
A0A0H3GWN9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9683	False	False
A0A0H3GSS9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.892	True	False
A0A0H3GGR8	C	Structural mimic	False		0.6942	True	False	0.9792	False	False
A0A0H3GIT2	C	Structural mimic	False		0.6546	True	False	0.9771	True	False
A0A0H3GWD8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9643	False	False
A0A0H3GUM1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.873	True	False
A0A0H3GST4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9608	False	False
A0A0H3GRN9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9569	False	False
A0A0H3GQD4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9374	True	False
A0A0H3GRK7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9302	False	False
A0A0H3GLD7	C	Structural mimic	False		0.7537	True	False	0.9369	True	False
A0A0H3GLZ3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7699	False	False
A0A0H3GRQ2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9126	False	False
A0A0H3H1S8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9803	True	False
A0A0H3H1U7	D	StruSel candidate	False		0.2751	False	False	0.9795	True	False
A0A0H3GJC7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9708	True	False
A0A0H3GTR0	C	Structural mimic	False		0.7103	True	False	0.9815	True	False
A0A0H3GUD9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9692	True	False
A0A0H3GUZ1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9451	True	False
A0A0H3GJM2	C	Structural mimic	False		0.7154	True	False	0.9829	True	False
A0A0H3H398	D*	High-confidence StruSel candidate	False		0.0	False	False		True	False
A0A0H3GHX5	C	Structural mimic	False		0.8529	True	False	0.937	True	False
A0A0H3GNZ0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.991	True	False
A0A0H3GXC5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8396	False	False
A0A0H3GS80	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8668	True	False
A0A0H3GNW2	C2	Partial structural mimic	False		0.3616	True	True	0.8675	True	False
A0A0H3GSG2	C2	Partial structural mimic	False		0.4507	True	True	0.9816	False	False
A0A0H3GR26	C	Structural mimic	False		0.7904	True	False	0.9697	True	False
A0A0H3GNS2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9758	True	False
A0A0H3GRL2	C2	Partial structural mimic	False		0.3907	True	True	0.9656	False	False
A0A0H3GXT6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9857	False	False
A0A0H3GNH8	C	Structural mimic	False		0.7501	True	False	0.9702	False	False
A0A0H3H633	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9841	False	False
A0A0H3GU56	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9119	False	False
A0A0H3GZP2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9766	False	False
A0A0H3GNG0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7694	True	False
A0A0H3GKB6	C2	Partial structural mimic	False		0.3271	True	True	0.9465	True	False
A0A0H3GMG7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9772	False	False
A0A0H3GIE8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7934	True	False
A0A0H3GLC6	B	Seq-similar Struct-divergent	True	26.2	0.0	False	False	0.984	True	False
A0A0H3GU79	A	Homolog	True	58.1	0.9576	True	False	0.9905	True	False
A0A0H3GSF5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9554	False	False
A0A0H3GSZ3	A	Homolog	True	36.6	0.9403	True	False	0.9715	True	False
A0A0H3GY09	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8202	True	False
A0A0H3GHX9	A	Homolog	True	51.1	0.6757	True	False	0.9897	True	False
A0A0H3GZG4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9371	False	False
A0A0H3GSY1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8826	True	False
A0A0H3GZ19	D*	High-confidence StruSel candidate	False		0.0	False	False	0.792	True	False
A0A0H3GI59	A	Homolog	True	38.9	0.8695	True	False	0.9237	True	False
A0A0H3H038	C2	Partial structural mimic	False		0.3641	True	True	0.906	True	False
A0A0H3H4J7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8403	False	False
A0A0H3GSN6	C	Structural mimic	False		0.8352	True	False	0.9841	False	False
A0A0H3GSA1	C	Structural mimic	False		0.5557	True	False	0.9497	True	False
A0A0H3GVB1	C2	Partial structural mimic	False		0.4368	True	True	0.9538	True	False
A0A0H3GLA4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8484	False	False
A0A0H3GZR3	C	Structural mimic	False		0.5514	True	False	0.9836	False	False
A0A0H3GRK3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9779	False	False
A0A0H3GS63	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9635	True	False
A0A0H3GUV5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9845	True	False
A0A0H3H5M5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9598	False	False
A0A0H3GK14	D*	High-confidence StruSel candidate	False		0.0	False	False	0.932	False	False
A0A0H3GP12	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8073	False	False
A0A0H3GQM4	C2	Partial structural mimic	False		0.4655	True	True	0.975	True	False
A0A0H3GTH5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9286	True	False
A0A0H3GTP1	C	Structural mimic	False		0.6155	True	False	0.9811	True	False
A0A0H3GRZ1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9778	False	False
A0A0H3GMK6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9795	True	False
A0A0H3GS98	C	Structural mimic	False		0.7362	True	False	0.9687	False	False
A0A0H3GPI2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8713	True	False
A0A0H3GH07	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9858	False	False
A0A0H3GQ85	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9708	False	False
A0A0H3GK08	A	Homolog	True	35.8	0.9103	True	False	0.9625	True	False
A0A0H3GP51	D*	High-confidence StruSel candidate	False		0.0	False	False	0.952	True	False
A0A0H3GPE7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.6774	True	False
A0A0H3GYR1	C	Structural mimic	False		0.6977	True	False	0.9455	True	False
A0A0H3GXZ7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9525	True	False
A0A0H3GUV7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7707	False	False
A0A0H3GMS2	C	Structural mimic	False		0.6584	True	False	0.9307	True	False
A0A0H3GUH8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.966	True	False
A0A0H3GGV9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9778	False	False
A0A0H3H1G6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8822	False	False
A0A0H3GLW2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9776	False	False
A0A0H3GM02	C	Structural mimic	False		0.7059	True	False	0.9813	True	False
A0A0H3GNP4	C2	Partial structural mimic	False		0.4046	True	True		True	False
A0A0H3H3F4	C	Structural mimic	False		0.5988	True	False	0.9741	True	False
A0A0H3GS48	C2	Partial structural mimic	False		0.4085	True	True	0.9699	False	False
A0A0H3GTZ8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9245	True	False
A0A0H3GL73	C	Structural mimic	False		0.5958	True	False	0.9579	False	False
A0A0H3GYT6	C	Structural mimic	False		0.5485	True	False	0.9493	False	False
A0A0H3GV60	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9179	True	False
A0A0H3GXK9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8255	False	False
A0A0H3GMC3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9783	False	False
A0A0H3GX67	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8812	False	False
A0A0H3H2M9	C2	Partial structural mimic	False		0.4696	True	True	0.9144	False	False
A0A0H3GZ08	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8999	False	False
A0A0H3GU58	C	Structural mimic	False		0.536	True	False	0.9786	True	False
A0A0H3GSS6	C	Structural mimic	False		0.8217	True	False	0.9863	False	False
A0A0H3GVG1	C2	Partial structural mimic	False		0.4246	True	True	0.9825	False	False
A0A0H3GU00	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9178	True	False
A0A0H3GU67	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9836	True	False
A0A0H3GWH4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9353	False	False
A0A0H3GYY8	A	Homolog	True	25.0	0.896	True	False	0.9803	True	False
A0A0H3H1P8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9905	False	False
A0A0H3GWH0	C	Structural mimic	False		0.6467	True	False	0.9721	False	False
A0A0H3GSG8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9745	False	False
A0A0H3GR87	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9747	True	False
A0A0H3GWB1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9765	True	False
A0A0H3GRE9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8978	False	False
A0A0H3H1K6	C	Structural mimic	False		0.5352	True	False	0.9657	False	False
A0A0H3GV38	C2	Partial structural mimic	False		0.3274	True	True	0.9316	False	False
A0A0H3GLW6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9726	False	False
A0A0H3H1P1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9665	False	False
A0A0H3GZ17	C	Structural mimic	False		0.791	True	False	0.9587	False	False
A0A0H3GRG0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9638	False	False
A0A0H3GS34	C2	Partial structural mimic	False		0.3645	True	True	0.9321	True	False
A0A0H3H193	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8929	True	False
A0A0H3GUM4	D	StruSel candidate	False		0.29	False	False	0.9694	True	False
A0A0H3H5H5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8853	False	False
A0A0H3GL55	C	Structural mimic	False		0.9038	True	False	0.9783	True	False
A0A0H3GX82	D*	High-confidence StruSel candidate	False		0.0	False	False	0.917	True	False
A0A0H3GTA6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.981	False	False
A0A0H3GW20	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9797	True	False
A0A0H3GP83	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9861	False	False
A0A0H3GUQ8	C	Structural mimic	False		0.7832	True	False	0.9775	False	False
A0A0H3GGC8	D	StruSel candidate	False		0.2146	False	False	0.9833	True	False
A0A0H3GZS7	C	Structural mimic	False		0.714	True	False	0.9556	True	False
A0A0H3GRC0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8956	False	False
A0A0H3GWD5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9875	False	False
A0A0H3GJ40	A	Homolog	True	36.8	0.8816	True	False	0.9779	True	False
A0A0H3GH01	C	Structural mimic	False		0.7347	True	False	0.9823	True	False
A0A0H3GK76	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9205	False	False
A0A0H3GQW3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7227	True	False
A0A0H3GSC7	D	StruSel candidate	False		0.2066	False	False	0.9496	False	False
A0A0H3GQA3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9316	False	False
A0A0H3GWK2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9452	True	False
A0A0H3GSD7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9845	True	False
A0A0H3GRD4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9556	True	False
A0A0H3GYU5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9566	False	False
A0A0H3GU01	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9653	False	False
A0A0H3H4D8	C	Structural mimic	False		0.8669	True	False	0.9391	True	False
A0A0H3GZG2	C	Structural mimic	False		0.8536	True	False	0.976	True	False
A0A0H3H069	C	Structural mimic	False		0.7504	True	False	0.9611	True	False
A0A0H3GJ10	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9499	True	False
A0A0H3GYQ4	C2	Partial structural mimic	False		0.4319	True	True	0.9649	False	False
A0A0H3GSC0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9481	True	False
A0A0H3GMQ6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9784	False	False
A0A0H3H0Y9	C	Structural mimic	False		0.5686	True	False	0.9401	False	False
A0A0H3GUN8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9586	True	False
A0A0H3GXQ6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8214	False	False
A0A0H3GM60	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9651	False	False
A0A0H3GGT9	C	Structural mimic	False		0.9788	True	False	0.9933	True	False
A0A0H3GR95	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8846	True	False
A0A0H3GZ38	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9802	True	False
A0A0H3GMU4	C	Structural mimic	False		0.8088	True	False	0.9823	True	False
A0A0H3GRI9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9573	False	False
A0A0H3GX87	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9855	False	False
A0A0H3GSR0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9533	False	False
A0A0H3GR55	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9801	False	False
A0A0H3H447	C	Structural mimic	False		0.5589	True	False	0.9826	True	False
A0A0H3GLN8	C	Structural mimic	False		0.7563	True	False	0.9515	True	False
A0A0H3H2Z3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9851	False	False
A0A0H3GPD9	C2	Partial structural mimic	False		0.3467	True	True	0.9914	False	False
A0A0H3H383	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9815	True	False
A0A0H3GU34	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9275	True	False
A0A0H3GVL0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9511	False	False
A0A0H3H022	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8125	False	False
A0A0H3GUL1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8906	True	False
A0A0H3GWM9	C	Structural mimic	False		0.958	True	False	0.9882	True	False
A0A0H3GRL1	C	Structural mimic	False		0.5393	True	False	0.9919	False	False
A0A0H3H0M6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9842	True	False
A0A0H3H0X8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8954	True	False
A0A0H3GLJ9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.819	True	False
A0A0H3GW19	C	Structural mimic	False		0.5105	True	False	0.9894	True	False
A0A0H3GXB9	C	Structural mimic	False		0.7079	True	False	0.9818	True	False
A0A0H3GJT5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.794	True	False
A0A0H3GTM8	C	Structural mimic	False		0.9167	True	False	0.977	False	False
A0A0H3GXL3	C	Structural mimic	False		0.5688	True	False	0.9713	True	False
A0A0H3GW84	C	Structural mimic	False		0.8176	True	False	0.9517	True	False
A0A0H3GW75	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9751	False	False
A0A0H3GRI1	D	StruSel candidate	False		0.1243	False	False	0.9657	False	False
A0A0H3GQL2	C	Structural mimic	False		0.9061	True	False	0.9685	True	False
A0A0H3GKD9	C	Structural mimic	False		0.9446	True	False	0.9691	True	False
A0A0H3GHY0	C2	Partial structural mimic	False		0.4605	True	True	0.9628	True	False
A0A0H3GLF3	C	Structural mimic	False		0.823	True	False	0.9641	True	False
A0A0H3GPP7	C2	Partial structural mimic	False		0.3102	True	True	0.9828	False	False
A0A0H3GR08	C	Structural mimic	False		0.7494	True	False	0.9609	False	False
A0A0H3GU60	A	Homolog	True	31.7	0.9448	True	False	0.9639	True	False
A0A0H3GH62	D	StruSel candidate	False		0.2153	False	False	0.9873	True	False
A0A0H3GJW8	A	Homolog	True	41.2	0.9089	True	False	0.9696	False	False
A0A0H3H3J7	A	Homolog	True	30.4	0.8912	True	False	0.9594	True	False
A0A0H3GZF2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9269	False	False
A0A0H3GV02	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9023	False	False
A0A0H3H0A5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.867	True	False
A0A0H3GTV8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9708	False	False
A0A0H3GI10	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8663	False	False
A0A0H3GS99	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8761	False	False
A0A0H3GV82	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8142	True	False
A0A0H3GWS8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8503	True	False
A0A0H3GSL7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9586	False	False
A0A0H3GGT3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9769	True	False
A0A0H3H4I2	C2	Partial structural mimic	False		0.4356	True	True	0.916	True	False
A0A0H3GP00	C	Structural mimic	False		0.7054	True	False	0.9573	True	False
A0A0H3GH44	C	Structural mimic	False		0.6064	True	False	0.966	False	False
A0A0H3GHD6	C	Structural mimic	False		0.5243	True	False	0.9446	True	False
A0A0H3GYB8	C	Structural mimic	False		0.8182	True	False	0.9879	True	False
A0A0H3GTL1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8986	False	False
A0A0H3GWH6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9814	False	False
A0A0H3GMT8	C2	Partial structural mimic	False		0.3169	True	True	0.983	True	False
A0A0H3H0Q7	C	Structural mimic	False		0.7214	True	False	0.971	True	False
A0A0H3H1Q9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9752	False	False
A0A0H3GI38	C2	Partial structural mimic	False		0.3913	True	True	0.9733	False	False
A0A0H3GNN4	D	StruSel candidate	False		0.2673	False	False	0.8271	True	False
A0A0H3H3S4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9856	False	False
A0A0H3GN63	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9784	False	False
A0A0H3GX33	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9834	False	False
A0A0H3GZU6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9802	False	False
A0A0H3GPA2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9447	False	False
A0A0H3GQ64	C2	Partial structural mimic	False		0.4362	True	True	0.9707	True	False
A0A0H3GX71	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9822	False	False
A0A0H3GUG5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9416	False	False
A0A0H3GV16	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9811	False	False
A0A0H3GQU4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9593	True	False
A0A0H3GGW4	C	Structural mimic	False		0.5546	True	False	0.8933	True	False
A0A0H3GHI8	A	Homolog	True	29.8	0.9029	True	False	0.9861	True	False
A0A0H3GSI3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9417	False	False
A0A0H3H263	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9133	False	False
A0A0H3GUF9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.717	True	False
A0A0H3GQQ4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9857	True	False
A0A0H3GLD9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9373	False	False
A0A0H3GVZ3	A	Homolog	True	27.0	0.7517	True	False	0.9511	True	False
A0A0H3GQ84	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9848	True	False
A0A0H3GVP1	C	Structural mimic	False		0.5526	True	False	0.9661	False	False
A0A0H3GX80	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9778	False	False
A0A0H3GZL3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9799	False	False
A0A0H3GLJ0	A	Homolog	True	46.5	0.6961	True	False	0.9771	True	False
A0A0H3GPW0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9683	True	False
A0A0H3GUI7	C	Structural mimic	False		0.7365	True	False	0.9853	False	False
A0A0H3GV39	C2	Partial structural mimic	False		0.419	True	True	0.9874	False	False
A0A0H3GZF6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9772	True	False
A0A0H3GPZ2	C2	Partial structural mimic	False		0.4519	True	True	0.9711	True	False
A0A0H3GIH1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9815	False	False
A0A0H3GQ38	C	Structural mimic	False		0.7582	True	False	0.9527	True	False
A0A0H3GQL0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9882	False	False
A0A0H3GT91	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9507	False	False
A0A0H3GVK4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9901	False	False
A0A0H3GXG6	A	Homolog	True	33.6	0.9268	True	False	0.9583	False	False
A0A0H3GSB5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9386	False	False
A0A0H3GTK2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9867	True	False
A0A0H3GLN3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9435	True	False
A0A0H3GMU8	C	Structural mimic	False		0.6948	True	False	0.952	True	False
A0A0H3GMR6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9792	False	False
A0A0H3GVR7	C	Structural mimic	False		0.8486	True	False	0.9853	True	False
A0A0H3H3B2	C2	Partial structural mimic	False		0.4298	True	True	0.9696	True	False
A0A0H3GN89	C	Structural mimic	False		0.7628	True	False	0.9451	True	False
A0A0H3GRM0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9602	False	False
A0A0H3GT75	D*	High-confidence StruSel candidate	False		0.0	False	False	0.861	True	True
A0A0H3GT51	C	Structural mimic	False		0.6584	True	False	0.9852	True	False
A0A0H3GSS4	C	Structural mimic	False		0.7417	True	False	0.9802	True	False
A0A0H3GUX0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9848	False	False
A0A0H3GWE7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9681	False	False
A0A0H3H1W9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9167	False	False
A0A0H3GX16	C	Structural mimic	False		0.7138	True	False	0.9502	True	False
A0A0H3GJ27	D*	High-confidence StruSel candidate	False		0.0	False	False	0.965	False	False
A0A0H3GYZ5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9565	False	False
A0A0H3GYX5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8611	False	False
A0A0H3H0V3	C2	Partial structural mimic	False		0.3456	True	True	0.9813	False	False
A0A0H3GZZ5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.927	True	False
A0A0H3GHQ1	A	Homolog	True	27.5	0.8073	True	False	0.9785	True	False
A0A0H3GRM2	C	Structural mimic	False		0.5178	True	False	0.9685	False	False
A0A0H3GRX4	C	Structural mimic	False		0.9165	True	False	0.9793	True	False
A0A0H3GPC1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9412	False	False
A0A0H3GHP2	C	Structural mimic	False		0.5327	True	False	0.9226	False	False
A0A0H3GX41	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7857	True	False
A0A0H3GV24	C	Structural mimic	False		0.8489	True	False	0.9551	True	False
A0A0H3GM43	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9808	False	False
A0A0H3H5U9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9902	False	False
A0A0H3GHJ6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9882	False	False
A0A0H3GSB3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9739	False	False
A0A0H3GP78	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8526	False	False
A0A0H3GPQ2	C	Structural mimic	False		0.6612	True	False	0.9505	False	False
A0A0H3GNR5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9685	True	False
A0A0H3GS09	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8796	False	False
A0A0H3GQ49	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7639	False	False
A0A0H3GY96	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9702	False	False
