accession	category	label	seq_hit	pident	tm_score	struct_hit	is_mimic	esm2_cos	essential	amr_associated
A0A0H3GLK4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9382	True	False
A0A0H3GKT5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8381	True	False
A0A0H3H4C3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8099	True	False
A0A0H3GV48	D*	High-confidence StruSel candidate	False		0.0	False	False	0.795	True	False
A0A0H3GW46	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9626	True	False
A0A0H3GKN8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9625	True	False
A0A0H3GNF4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9286	True	False
A0A0H3GJN7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9595	True	False
A0A0H3GJ85	D	StruSel candidate	False		0.2386	False	False	0.8108	True	False
A0A0H3GY33	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7991	True	False
A0A0H3H073	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9664	True	False
A0A0H3GQ20	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9727	True	False
A0A0H3H2U3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9546	True	False
A0A0H3GT09	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8921	True	False
A0A0H3H395	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9421	True	False
A0A0H3GP50	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9419	True	False
A0A0H3GUG1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.962	True	False
A0A0H3GP58	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8228	True	False
A0A0H3GU71	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9012	True	False
A0A0H3GJZ9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8739	True	False
A0A0H3GL21	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8741	True	False
A0A0H3GXA8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9659	True	False
A0A0H3GMZ1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9833	True	False
A0A0H3GT17	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7495	True	False
A0A0H3GMU2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9833	True	False
A0A0H3GSR9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9858	True	False
A0A0H3GQD0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7837	True	False
A0A0H3H3U8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8391	True	False
A0A0H3GPZ7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8424	True	False
A0A0H3GGW8	D	StruSel candidate	False		0.2163	False	False	0.9746	True	False
A0A0H3GRP6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8902	True	False
A0A0H3GUZ9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9876	True	False
A0A0H3GXU0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9442	True	False
A0A0H3GJY6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9876	True	False
A0A0H3GSH9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9839	True	False
A0A0H3GZP6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8429	True	False
A0A0H3GZJ2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9778	True	False
A0A0H3GSH4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7814	True	False
A0A0H3H2C7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7849	True	False
A0A0H3GM83	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9849	True	False
A0A0H3GMJ2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9916	True	False
A0A0H3GYB3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9635	True	False
A0A0H3GYA6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9696	True	False
A0A0H3GLL3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.991	True	False
A0A0H3GTE5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7559	True	False
A0A0H3GVC7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8062	True	False
A0A0H3GTX1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.815	True	False
A0A0H3GX95	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8845	True	False
A0A0H3GZB8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8924	True	False
A0A0H3GHH9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9691	True	False
A0A0H3GYA9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9189	True	False
A0A0H3GZ45	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9433	True	False
A0A0H3GU22	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7971	True	False
A0A0H3H0B2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9766	True	False
A0A0H3GUF5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8681	True	False
A0A0H3GRE1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9837	True	False
A0A0H3GN23	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9563	True	False
A0A0H3GSJ4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7723	True	False
A0A0H3GUA2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8334	True	False
A0A0H3GUP0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9535	True	False
A0A0H3GSS0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8975	True	False
A0A0H3GX23	D*	High-confidence StruSel candidate	False		0.0	False	False		True	False
A0A0H3H5J1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8997	True	False
A0A0H3GUR9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8854	True	False
A0A0H3GUW9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9384	True	False
A0A0H3GRB3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9477	True	False
A0A0H3GPA6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9845	True	False
A0A0H3GTF3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9795	True	False
A0A0H3GPY9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7334	True	False
A0A0H3GV06	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7915	True	False
A0A0H3GMN7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.5987	True	False
A0A0H3GY30	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9157	True	False
A0A0H3H4G5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9235	True	False
A0A0H3GYV2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.818	True	False
A0A0H3GRV2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9599	True	False
A0A0H3GWL2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9465	True	False
A0A0H3GUS9	D	StruSel candidate	False		0.2209	False	False	0.9803	True	False
A0A0H3GZB9	D	StruSel candidate	False		0.2782	False	False	0.9485	True	False
A0A0H3GKE2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8841	True	False
A0A0H3GM96	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9802	True	False
A0A0H3GR31	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8063	True	False
A0A0H3GNQ5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9829	True	False
A0A0H3GSS1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8514	True	False
A0A0H3GLC8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8438	True	False
A0A0H3H351	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9625	True	False
A0A0H3GYJ0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8591	True	False
A0A0H3GRN8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9549	True	False
A0A0H3GG52	D	StruSel candidate	False		0.2795	False	False	0.7498	True	False
A0A0H3GRC9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7579	True	False
A0A0H3GMI8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7304	True	False
A0A0H3GLB2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9905	True	False
A0A0H3GQF1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8886	True	False
A0A0H3GNE6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9725	True	False
A0A0H3H3E9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9739	True	False
A0A0H3GZL9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9566	True	False
A0A0H3GKZ9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9843	True	False
A0A0H3GW14	D	StruSel candidate	False		0.2744	False	False	0.8594	True	False
A0A0H3GLC0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8816	True	False
A0A0H3GT77	D	StruSel candidate	False		0.2952	False	False	0.9528	True	False
A0A0H3GWV5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9831	True	False
A0A0H3GSG0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9575	True	False
A0A0H3GTT3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9749	True	False
A0A0H3GM97	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9569	True	False
A0A0H3GN98	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9105	True	False
A0A0H3H550	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9852	True	False
A0A0H3GI06	D	StruSel candidate	False		0.1611	False	False	0.9185	True	False
A0A0H3GPQ8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9647	True	False
A0A0H3GPL6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9838	True	False
A0A0H3GI76	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9863	True	False
A0A0H3GR98	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9712	True	False
A0A0H3H207	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9793	True	False
A0A0H3GR39	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9679	True	False
A0A0H3GQM6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8597	True	False
A0A0H3GRC8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9842	True	False
A0A0H3GLJ5	D	StruSel candidate	False		0.1539	False	False	0.9846	True	False
A0A0H3H0R5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9418	True	False
A0A0H3GNM4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9822	True	False
A0A0H3GQW9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9761	True	False
A0A0H3GPM7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8702	True	False
A0A0H3GTQ5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9202	True	False
A0A0H3GRW4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9343	True	False
A0A0H3GQJ6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9649	True	False
A0A0H3GMH4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9543	True	False
A0A0H3GWR2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9137	True	False
A0A0H3H146	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9146	True	False
A0A0H3GL41	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9158	True	False
A0A0H3GW85	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9839	True	False
A0A0H3GRN5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8121	True	False
A0A0H3GVX1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8454	True	False
A0A0H3GQ17	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9062	True	False
A0A0H3GYX1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9786	True	False
A0A0H3GY74	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8742	True	False
A0A0H3GIB1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9792	True	False
A0A0H3GUZ7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9925	True	False
A0A0H3GLR2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9857	True	False
A0A0H3GUQ4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9815	True	False
A0A0H3GT58	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9827	True	False
A0A0H3GXQ2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9802	True	False
A0A0H3GYQ6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8064	True	False
A0A0H3GMB1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.874	True	False
A0A0H3GN94	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8859	True	False
A0A0H3GNV5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8835	True	False
A0A0H3GY71	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9812	True	False
A0A0H3GUL3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9685	True	False
A0A0H3GU68	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9711	True	False
A0A0H3GZG8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9749	True	False
A0A0H3GXV9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8143	True	False
A0A0H3GTW9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9463	True	False
A0A0H3GYV9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9789	True	False
A0A0H3GKP1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9839	True	False
A0A0H3GRW9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9834	True	False
A0A0H3GZ01	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9301	True	False
A0A0H3GUM5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7948	True	False
A0A0H3GW50	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9436	True	False
A0A0H3GW99	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9871	True	False
A0A0H3H2A9	D	StruSel candidate	False		0.2896	False	False	0.9453	True	False
A0A0H3H0I8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8636	True	False
A0A0H3GWG9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7007	True	False
A0A0H3GV97	D*	High-confidence StruSel candidate	False		0.0	False	False	0.851	True	False
A0A0H3GKC3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9843	True	False
A0A0H3GMP7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7882	True	False
A0A0H3GZX5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7928	True	False
A0A0H3GW56	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9639	True	False
A0A0H3H194	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9812	True	False
A0A0H3GT41	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9854	True	False
A0A0H3GHU0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.853	True	False
A0A0H3GYJ2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9073	True	False
A0A0H3GZ87	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9692	True	False
A0A0H3GPQ4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8138	True	False
A0A0H3GLY6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9196	True	False
A0A0H3GPF8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8644	True	False
A0A0H3GVA8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9193	True	False
A0A0H3GW29	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8875	True	False
A0A0H3GIU5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8295	True	False
A0A0H3GIE0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9172	True	False
A0A0H3GSK3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.957	True	False
A0A0H3GJL4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.894	True	False
A0A0H3GUH5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7784	True	False
A0A0H3GRY2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9213	True	False
A0A0H3GWL6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8461	True	False
A0A0H3H3U3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9801	True	False
A0A0H3GN59	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9715	True	False
A0A0H3GWT3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8631	True	False
A0A0H3GQ56	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8528	True	False
A0A0H3GPJ4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.967	True	False
A0A0H3GV83	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9836	True	False
A0A0H3GJQ3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9762	True	False
A0A0H3GTK7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.961	True	False
A0A0H3GKV1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9764	True	False
A0A0H3GRV6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9589	True	False
A0A0H3GMF6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8137	True	False
A0A0H3GNV1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8764	True	False
A0A0H3H1V7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9144	True	False
A0A0H3GWT2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9288	True	False
A0A0H3GV35	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8537	True	False
A0A0H3GLX5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9012	True	False
A0A0H3GSP0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9798	True	False
A0A0H3GYQ7	D	StruSel candidate	False		0.1313	False	False	0.949	True	False
A0A0H3GYZ8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8322	True	False
A0A0H3H2I0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8385	True	False
A0A0H3GTD8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8319	True	False
A0A0H3GRE0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9639	True	False
A0A0H3GLH1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9733	True	False
A0A0H3GWE2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9712	True	False
A0A0H3GTD1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8339	True	False
A0A0H3GM07	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9722	True	False
A0A0H3GVG3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7897	True	False
A0A0H3GTG6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9415	True	False
A0A0H3GST2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8122	True	False
A0A0H3GTV6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7975	True	False
A0A0H3GPH3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7875	True	False
A0A0H3GZ53	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9743	True	False
A0A0H3GXG1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7524	True	False
A0A0H3GJV4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9534	True	False
A0A0H3GQ82	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8807	True	False
A0A0H3GI34	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8615	True	False
A0A0H3GGS4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7982	True	False
A0A0H3GP31	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7568	True	False
A0A0H3GUG6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9808	True	False
A0A0H3GVL8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8612	True	False
A0A0H3GQB2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8912	True	False
A0A0H3GKH6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9015	True	False
A0A0H3GV61	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9778	True	False
A0A0H3GSZ0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8663	True	False
A0A0H3GR77	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8217	True	False
A0A0H3GUV3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.952	True	False
A0A0H3GVN0	D	StruSel candidate	False		0.2892	False	False	0.9546	True	False
A0A0H3GUR2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8432	True	False
A0A0H3GKV9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8274	True	False
A0A0H3GW52	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9659	True	False
A0A0H3GJU9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7976	True	False
A0A0H3GP60	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9744	True	False
A0A0H3GWI6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.99	True	False
A0A0H3GX76	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9641	True	False
A0A0H3GTK6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9131	True	False
A0A0H3GSX0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9749	True	False
A0A0H3GIP0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9877	True	False
A0A0H3H150	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9715	True	False
A0A0H3GHT2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8752	True	False
A0A0H3GSK2	D	StruSel candidate	False		0.2975	False	False	0.9463	True	False
A0A0H3GVA3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.845	True	False
A0A0H3GQV3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8304	True	False
A0A0H3GR56	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9877	True	False
A0A0H3H0U4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9543	True	False
A0A0H3GPT2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8199	True	False
A0A0H3GGF6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9472	True	False
A0A0H3GVB9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9892	True	False
A0A0H3GUE8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9668	True	False
A0A0H3GSF7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8048	True	False
A0A0H3GUR0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9043	True	False
A0A0H3GSA7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9854	True	False
A0A0H3GPT8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7833	True	False
A0A0H3GZP4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9056	True	False
A0A0H3GUT1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9756	True	False
A0A0H3GSF3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.963	True	False
A0A0H3GSU0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9647	True	False
A0A0H3GLD0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9885	True	False
A0A0H3GRA9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9808	True	False
A0A0H3GSQ8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7853	True	False
A0A0H3GP67	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9906	True	False
A0A0H3H0B1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8508	True	False
A0A0H3GM65	D*	High-confidence StruSel candidate	False		0.0	False	False	0.98	True	False
A0A0H3GKV6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.914	True	False
A0A0H3H2K2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7354	True	False
A0A0H3GW62	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9729	True	False
A0A0H3GQ33	D*	High-confidence StruSel candidate	False		0.0	False	False	0.947	True	False
A0A0H3GQI9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8218	True	False
A0A0H3GL08	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9252	True	False
A0A0H3GVK0	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9834	True	False
A0A0H3GRJ1	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9865	True	False
A0A0H3GUX8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9685	True	False
A0A0H3GY22	D*	High-confidence StruSel candidate	False		0.0	False	False	0.6719	True	False
A0A0H3GTK8	D	StruSel candidate	False		0.2805	False	False	0.9463	True	False
A0A0H3GJ19	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9514	True	False
A0A0H3GQR3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9353	True	False
A0A0H3GXE4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8217	True	False
A0A0H3GJT6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7808	True	False
A0A0H3GGY4	D	StruSel candidate	False		0.2879	False	False	0.9598	True	False
A0A0H3GJ80	D	StruSel candidate	False		0.2895	False	False	0.9847	True	False
A0A0H3GKP6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9431	True	False
A0A0H3GSX9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9724	True	False
A0A0H3GVC5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9759	True	False
A0A0H3GWN2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9599	True	False
A0A0H3GVQ6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7731	True	False
A0A0H3GSU3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9825	True	False
A0A0H3GPC3	D*	High-confidence StruSel candidate	False		0.0	False	False	0.774	True	False
A0A0H3H2I8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8794	True	False
A0A0H3GR28	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8157	True	False
A0A0H3GP90	D*	High-confidence StruSel candidate	False		0.0	False	False	0.851	True	False
A0A0H3GHJ5	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9869	True	False
A0A0H3GNG9	D*	High-confidence StruSel candidate	False		0.0	False	False	0.976	True	False
A0A0H3GY37	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8893	True	False
A0A0H3GLK2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9879	True	False
A0A0H3GJL6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9095	True	False
A0A0H3GVX8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8415	True	False
A0A0H3H172	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9699	True	False
A0A0H3GXJ6	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9842	True	False
A0A0H3GPL4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9654	True	False
A0A0H3GX73	D*	High-confidence StruSel candidate	False		0.0	False	False	0.8517	True	False
A0A0H3GHZ8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9398	True	False
A0A0H3GZF8	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9144	True	False
A0A0H3GV09	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9081	True	False
A0A0H3GVH2	D*	High-confidence StruSel candidate	False		0.0	False	False	0.7526	True	False
A0A0H3GWR7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9858	True	False
A0A0H3GWN7	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9772	True	False
A0A0H3GXT4	D*	High-confidence StruSel candidate	False		0.0	False	False	0.9496	True	False
